"dependent_var","independent_var","moderator","meta_estimate","meta_ci_lower","meta_ci_upper","meta_p","i_squared_original","moderator_estimate","moderator_se","moderator_z","moderator_p","moderator_ci_lower","moderator_ci_upper","i_squared_with_moderator","tau_squared","residual_tau_squared","tau_squared_reduction","i_squared_reduction","QE","QE_p","QM","QM_p","k","meta_significance","moderator_significance","fdr_p","fdr_significance"
"publication_count","Population.in.year","Sex.ratio",8.60547607127435e-06,-3.17529367720559e-06,2.03862458197543e-05,0.152232245350556,99.9118132990255,-1.33043501740174e-06,5.46270106790294e-06,-0.243548933185992,0.807580182786396,-1.20371323688e-05,9.3762623339965e-06,99.8757578962787,1.43583412122103e-10,2.11580604385919e-10,0,0.0360872268816997,213.741682514782,3.8599649893891e-47,0.0593160828560348,0.807580182786396,4,"ns","ns",0.834499522212609,"ns"
"publication_count","Corruption.Perception.Index","International.migrant.stock..total",-49.7084797322495,-240.459040344368,141.042080879869,0.609522522275847,99.2165011918411,3.76481295804937e-06,1.54780155923219e-05,0.243236152308631,0.807822462173313,-2.65715401550509e-05,3.41011660711497e-05,98.8379176464917,34060.4051535184,45166.0592550899,0,0.381573166561622,113.645681624528,2.09968327638822e-25,0.0591638257899073,0.807822462173313,4,"ns","ns",0.965058858148379,"ns"
"Children.with.fever.receiving.antimalarial.drugs....of.children.under.age.5.with.fever.","publication_count","State.capacity.index",8.95154231201203e-05,-0.00185130845496453,0.00203033930120477,0.927970778726841,99.4826528826847,5.10018950268985e-05,0.000212302633901665,0.240232040882364,0.810150375812047,-0.000365103621243358,0.000467107411297155,0.20084514454419,2.06887560724409e-06,2.62621543636058e-08,98.7306073757335,99.7981103853543,6.03801947106408,0.0488495684102664,0.057711433466506,0.810150375812047,4,"ns","ns",0.991747973276485,"ns"
"publication_count","Youth.Literacy.Rate","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.income",2983.1075228834,-8887.76585305129,14853.9808988181,0.622343407046466,99.9387660594028,-6.42480332973334,26.75752861396,-0.240111985767676,0.810243442682809,-58.8685957283949,46.0189890689282,96.0412669883932,138364170.541261,217015949.151342,0,3.89988712557535,27.2080023275017,1.23554157251543e-06,0.0576537657092965,0.810243442682809,4,"ns","ns",0.882833993234609,"ns"
"publication_count","Multidimensional.Poverty.Index","Lifespan.Inequality.in.man",-13718.243987218,-31868.5172914039,4432.02931696788,0.138508095704228,97.2905837186367,549063.832519333,2293477.65950363,0.23940230254441,0.810793644741143,-3946069.77945499,5044197.44449366,77.7828468504534,240398357.250025,500856374.679962,0,20.0510019804172,8.48754901898509,0.0143533127538471,0.0573134624635652,0.810793644741143,4,"ns","ns",0.89766439239198,"ns"
"publication_count","Youth.Literacy.Rate","Population.in.year",2983.1075228834,-8887.76585305129,14853.9808988181,0.622343407046466,99.9387660594028,-5.72935752080029e-06,2.40733134914642e-05,-0.237996216135006,0.811884028984081,-5.29121849526124e-05,4.14534699110118e-05,95.3471754415696,138364170.541261,219254239.220091,0,4.59440395242018,30.7275319708866,2.12618578989314e-07,0.0566421988945807,0.811884028984081,4,"ns","ns",0.882833993234609,"ns"
"publication_count","Number.of.people.living.in.extreme.poverty","LGBT..legal.equality.index",-6.73817759806898e-06,-2.25188285020159e-05,9.04247330587788e-06,0.402657377138,99.5614363760879,-1.42315672762541e-07,5.99014740261669e-07,-0.237582922751404,0.812204596981297,-1.31636298988403e-06,1.03173164435895e-06,99.6685808458605,1.93518289618716e-10,5.38212137558803e-10,0,0,51.9891310985505,5.1369297014999e-12,0.0564456451830998,0.812204596981297,4,"ns","ns",0.98407151610593,"ns"
"Tuberculosis.case.detection.rate.....all.forms.","publication_count","Number.of.people.living.in.extreme.poverty",0.0827378416784666,-0.0511836971999156,0.216659380556849,0.225940606366904,99.9635279276162,-2.37784428585529e-10,1.00170274968569e-09,-0.237380229474403,0.812361826050566,-2.20108574118422e-09,1.72551688401316e-09,99.9781126335308,0.0179425215656616,0.0287002751367081,0,0,34.0830157622142,3.97161519802363e-08,0.05634937334532,0.812361826050566,4,"ns","ns",0.843255792846427,"ns"
"Child.mortality.rate","publication_count","Gini.Coefficient",-0.000168163348996374,-0.000464423648524734,0.000128096950531986,0.265916667746969,99.9984902809279,0.00114339398816513,0.0048650988618306,0.235019682156038,0.814193456864712,-0.00839202456224966,0.0106788125385799,99.9861852615588,8.71110838070194e-08,1.38972114204024e-07,0,0.0123052051431517,291.286415714802,5.59704116221798e-64,0.0552342510007252,0.814193456864712,4,"ns","ns",0.840457761924864,"ns"
"publication_count","NURSES.AND.MIDWIVES..PER.1.000.PEOPLE.","Functioning.government.index",50.4589269953062,15.0029760370375,85.9148779535748,0.00528202903018376,0,2.3544663990895,10.0278247465897,0.234793333408646,0.814369142292121,-17.2997089475057,22.0086417456847,0,0,0,0,0,0.720185774476235,0.697611523853699,0.0551279094131435,0.814369142292121,4,"p<0.01","ns",0.979666006496115,"ns"
"publication_count","Sex.gap.in.life.expectancy","Lifespan.Inequality.in.man",-672.301591151828,-1898.83655576768,554.233373464022,0.282680795639826,99.3974082223446,30074.97849598,129270.383494203,0.232651731069775,0.816031853721438,-223290.317420339,283440.274412298,99.3174043407906,1546514.49732683,2265372.11319215,0,0.0804889010536667,219.718474831064,1.94419313072069e-48,0.0541268279697629,0.816031853721438,4,"ns","ns",0.94933887819872,"ns"
"Share.of.the.population.with.access.to.basic.handwashing.facilities","publication_count","Multidimensional.Poverty.Index",0.00072313429472714,0.000490463251881992,0.000955805337572288,1.11853031766746e-09,82.797804623837,-0.000280111305451908,0.00120653680868492,-0.232161425524363,0.816412637227436,-0.00264487999649625,0.00208465738559244,89.2611156792713,4.02249452172344e-08,6.74801358980909e-08,0,0,9.40038076260719,0.00909354569580351,0.0538989275015044,0.816412637227436,4,"p<0.001","ns",0.95516093422071,"ns"
"Tuberculosis.case.detection.rate.....all.forms.","publication_count","Gini.Coefficient",0.0827378416784666,-0.0511836971999156,0.216659380556849,0.225940606366904,99.9635279276162,-0.511966273762553,2.21124272348736,-0.231528754543566,0.816904049319976,-4.84592237287405,3.82198982534894,99.8635887840041,0.0179425215656616,0.0287264650269646,0,0.099975606787693,113.544367307643,2.20878738645407e-25,0.0536055641804949,0.816904049319976,4,"ns","ns",0.843255792846427,"ns"
"publication_count","Functioning.government.index","Sex.ratio",-633.775097058432,-1195.6704943159,-71.8796998009674,0.0270573326110776,98.7776193844614,-59.8147007671303,259.588299380851,-0.230421405393831,0.8177643295112,-568.5984183616,448.969016827339,97.8997671234999,319668.790792408,471496.43785426,0,0.888715750016963,79.283793519578,6.07775214183889e-18,0.0530940240636682,0.8177643295112,4,"p<0.05","ns",0.864376637919105,"ns"
"publication_count","International.migrant.stock..total","Average.years.of.schooling",0.000539952728954444,-0.000805759767755894,0.00188566522566478,0.431624655726791,99.9687352056734,6.54026368270461e-05,0.00028406695094439,0.230236698108009,0.817907846762083,-0.000491358356222064,0.000622163629876156,99.4887591783312,1.85415661922092e-06,2.78741375300501e-06,0,0.480126137791608,95.3832446569802,1.93995470406947e-21,0.0530089371556784,0.817907846762083,4,"ns","ns",0.994988923580953,"ns"
"Deaths.from.rabies.by.world.region","publication_count","Income.inequality..Atkinson.index",0.0109462747102825,-0.0885430741275032,0.110435623548068,0.829265074920159,96.1343211538139,-0.215127639718806,0.936149123524817,-0.229800610087419,0.818246710629027,-2.04994620598618,1.61969092654857,94.9023916044524,0.0093183820494213,0.0159987291630731,0,1.28146694601444,20.3995872259449,3.71779909474138e-05,0.05280832039655,0.818246710629028,4,"ns","ns",0.966899486754919,"ns"
"publication_count","Lifespan.Inequality.in.man","Gini.Coefficient",-21645.8029189826,-39509.5346568041,-3782.07118116113,0.0175525933837046,99.1011918058519,66053.9337694938,287459.479015284,0.229785199624541,0.818258686009849,-497356.292115111,629464.159654098,99.4399579165102,326976706.81851,478451994.333145,0,0,302.252734979395,2.32622934051529e-66,0.0528012379664903,0.818258686009849,4,"p<0.05","ns",0.905929259510904,"ns"
"Deaths.from.rabies.by.world.region","publication_count","Corruption.Perception.Index",0.0109462747102825,-0.0885430741275032,0.110435623548068,0.829265074920159,96.1343211538139,0.000897788114668298,0.00390795797852648,0.22973330818844,0.818299010853982,-0.00676166877633956,0.00855724500567616,94.9044001390947,0.0093183820494213,0.0159997313338624,0,1.27937764573308,20.4541969431644,3.61765850012712e-05,0.0527773928912048,0.818299010853982,4,"ns","ns",0.966899486754919,"ns"
"drugs.pipeline.for.neglected.tropical.diseases.by.country","publication_count","Sex.gap.in.life.expectancy",0.00567268432643706,-0.00899814339071165,0.0203435120435858,0.448542002323943,99.6580793063284,-0.00217113464581285,0.00946866045856713,-0.229296916423741,0.818638149981634,-0.0207293681264429,0.0163870988348172,99.5583885810519,0.000203907766816015,0.000367545476755535,0,0.100032757976489,20.2015494802351,4.1047741571104e-05,0.0525770758814359,0.818638149981634,4,"ns","ns",0.822556383564902,"ns"
"Prevalence.of.anemia.among.pregnant.women....","publication_count","Gini.Coefficient",-0.0263776104927022,-0.0762177087862244,0.02346248780082,0.299595761014552,99.9899420791217,0.195540091202186,0.856297236903815,0.228355392000582,0.819369965308462,-1.48277165319045,1.87385183559483,99.9872589642363,0.00241170153344756,0.00429894366127741,0,0.00268338477814634,54.3995497890326,1.53917448101889e-12,0.0521461850557395,0.819369965308462,4,"ns","ns",0.84580125451196,"ns"
"publication_count","CHARGES.FOR.THE.USE.OF.INTELLECTUAL.PROPERTY..PAYMENTS..BOP..CURRENT.US..","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",2.62914479497947e-07,-5.44872286038483e-07,1.07070124503438e-06,0.523526098494526,99.5406468606924,1.10149005259664e-07,4.84631841305431e-07,0.227283879992203,0.820203007033213,-8.39711949460312e-07,1.06000995997964e-06,99.8149315841003,5.2582542766457e-13,1.18271554293935e-12,0,0,46.7489985498105,7.0564122893604e-11,0.0516579621043103,0.820203007033213,4,"ns","ns",0.988418694218546,"ns"
"publication_count","Number.of.people.living.in.extreme.poverty","Average.years.of.schooling",-6.73817759806898e-06,-2.25188285020159e-05,9.04247330587788e-06,0.402657377138,99.5614363760879,-1.39897893052448e-06,6.21500914366498e-06,-0.225096841884854,0.821903937754898,-1.3580173015695e-05,1.0782215154646e-05,99.5611477900245,1.93518289618716e-10,3.91378244412498e-10,0,0.000289857271918471,51.3970993541915,6.90655830267409e-12,0.050668588226535,0.821903937754898,4,"ns","ns",0.98407151610593,"ns"
"drugs.pipeline.for.neglected.tropical.diseases.by.country","publication_count","Youth.Literacy.Rate",0.00567268432643706,-0.00899814339071165,0.0203435120435858,0.448542002323943,99.6580793063284,-0.007054703671981,0.0314579490536608,-0.224258220392789,0.822556383564902,-0.068711150844652,0.05460174350069,96.6675112752147,0.000203907766816015,0.00037065119701809,0,3.00082848468451,14.1937366413911,0.000827692937578369,0.0502917494137408,0.822556383564902,4,"ns","ns",0.822556383564902,"ns"
"Children.with.fever.receiving.antimalarial.drugs....of.children.under.age.5.with.fever.","publication_count","Lifespan.Inequality.in.man",8.95154231201203e-05,-0.00185130845496453,0.00203033930120477,0.927970778726841,99.4826528826847,0.0479885287091133,0.214142394424869,0.224096348777635,0.822682333494124,-0.371722851926801,0.467699909345028,22.5193317713926,2.06887560724409e-06,4.33044584753087e-06,0,77.3635592549501,6.29665956862661,0.0429237589654167,0.0502191735354674,0.822682333494124,4,"ns","ns",0.991747973276485,"ns"
"publication_count","Rigorous.and.impartial.public.administration.index","Lifespan.Inequality.in.man",-1057.01897867949,-1953.1510497546,-160.886907604391,0.0207861846447237,98.1977075713827,-21166.5702735399,94815.9778019559,-0.223238432637914,0.823349941659629,-207002.471924323,164669.331377243,98.4559037453363,805267.718500972,1198559.05559935,0,0,115.772684550547,7.2490479468785e-26,0.0498353978066324,0.823349941659629,4,"p<0.05","ns",0.880132696256845,"ns"
"Children.with.fever.receiving.antimalarial.drugs....of.children.under.age.5.with.fever.","publication_count","GDP.per.capita",8.95154231201203e-05,-0.00185130845496453,0.00203033930120477,0.927970778726841,99.4826528826847,1.34774263236816e-06,6.0377507609103e-06,0.223219322184304,0.823364814378348,-1.04860314066453e-05,1.31815166713817e-05,0.204114335903287,2.06887560724409e-06,2.46632324289201e-08,98.8078919610941,99.7948241929736,6.00991332678142,0.049540901216604,0.0498268657964202,0.823364814378348,4,"ns","ns",0.991747973276485,"ns"
"publication_count","Income.inequality..Atkinson.index","Number.of.people.living.in.extreme.poverty",-18193.1726571734,-40149.7088962821,3763.36358193529,0.104370478849176,84.5105638422645,-3.5377493696084e-05,0.000159565700587305,-0.221711141967679,0.824538755932934,-0.000348120520015103,0.000277365532622935,82.0691171526879,343578816.035743,591708538.590477,0,2.88892486166987,12.9615793610991,0.0015325999369771,0.0491558304726122,0.824538755932934,4,"ns","ns",0.946692645700777,"ns"
"publication_count","NURSES.AND.MIDWIVES..PER.1.000.PEOPLE.","State.capacity.index",50.4589269953062,15.0029760370375,85.9148779535748,0.00528202903018376,0,5.18802887129068,23.547521430189,0.220321654093046,0.825620656945341,-40.9642650570648,51.3403227996461,0,0,0,0,0,0.726772052627083,0.695317970652617,0.0485416312622958,0.825620656945341,4,"p<0.01","ns",0.979666006496115,"ns"
"Share.of.people.practicing.open.defecation","publication_count","Gini.Coefficient",-0.000859398969344939,-0.00220057054587137,0.000481772607181497,0.209148539369138,99.9996282015128,0.00479892552890979,0.0217944339040429,0.220190418803197,0.825722858215282,-0.0379173799864529,0.0475152310442725,99.9692699589162,1.83251829208856e-06,2.79465493718039e-06,0,0.0303583554685546,523.680908734358,1.92369195743576e-114,0.0484838205327272,0.825722858215282,4,"ns","ns",0.860864224099005,"ns"
"drugs.pipeline.for.neglected.tropical.diseases.by.region","publication_count","Number.of.people.living.in.extreme.poverty",-0.00233832272157788,-0.00838397523038402,0.00370732978722826,0.448409026538458,98.7831109779291,1.06006056700968e-11,4.83154813958125e-11,0.219403912862917,0.826335422260788,-8.40959977614107e-11,1.05297209101604e-10,99.1731349462019,3.1960920694538e-05,6.43167499869971e-05,0,0,161.669287819898,7.83357856244954e-36,0.0481380769795587,0.826335422260788,4,"ns","ns",0.864695629108032,"ns"
"Share.of.the.population.using.safely.managed.drinking.water.sources","publication_count","Corruption.Perception.Index",0.000179670782700799,2.80551139223379e-05,0.000331286451479261,0.020198625450428,97.4214950882055,-1.37392302201957e-06,6.26649352343839e-06,-0.219249093114151,0.826456014884356,-1.36560246373123e-05,1.09081785932732e-05,98.9401550520735,1.94714265351908e-08,3.69277832222045e-08,0,0,83.1667663475489,8.72099723428838e-19,0.0480701648313778,0.826456014884356,4,"p<0.05","ns",0.948689330154438,"ns"
"publication_count","Sex.gap.in.life.expectancy","Youth.Literacy.Rate",-672.301591151828,-1898.83655576768,554.233373464022,0.282680795639826,99.3974082223446,540.868702830768,2472.52437964803,0.218751615669716,0.826843539076304,-4305.19003217661,5386.92743783815,99.6086023736461,1546514.49732683,2268744.07996276,0,0,213.870331428848,3.61949189792073e-47,0.0478522693581109,0.826843539076304,4,"ns","ns",0.94933887819872,"ns"
"Share.of.the.population.using.safely.managed.drinking.water.sources","publication_count","Income.inequality..Atkinson.index",0.000179670782700799,2.80551139223379e-05,0.000331286451479261,0.020198625450428,97.4214950882055,0.000324925682658167,0.00150202142074438,0.216325598404008,0.828733956792278,-0.00261898220600851,0.00326883357132484,98.938918123612,1.94714265351908e-08,3.69479044477218e-08,0,0,82.2999734763812,1.34520300628084e-18,0.0467967645248522,0.828733956792278,4,"p<0.05","ns",0.948689330154438,"ns"
"publication_count","NURSES.AND.MIDWIVES..PER.1.000.PEOPLE.","RESEARCH.AND.DEVELOPMENT.EXPENDITURE....OF.GDP.",50.4589269953062,15.0029760370375,85.9148779535748,0.00528202903018376,0,5.32204420813765,24.804668868351,0.214558163883744,0.830111814617774,-43.2942134222721,53.9383018385474,0,0,0,0,0,0.729278478200215,0.694447135066186,0.0460352056891636,0.830111814617774,4,"p<0.01","ns",0.979666006496115,"ns"
"publication_count","Private.civil.liberties.index","Population.in.year",-7128.55455526563,-14524.6564336201,267.547323088876,0.0588832464456464,99.6915201043854,3.32814236012036e-06,1.5569758765315e-05,0.213756835303994,0.830736687336769,-2.71880240678739e-05,3.38443087881146e-05,99.5583440297631,53052239.5128491,89942667.3828454,0,0.133588167261276,79.5529887630901,5.31236590408408e-18,0.0456919846391787,0.830736687336769,4,"p<0.10","ns",0.866813667052462,"ns"
"Share.of.the.population.using.safely.managed.drinking.water.sources","publication_count","NURSES.AND.MIDWIVES..PER.1.000.PEOPLE.",0.000179670782700799,2.80551139223379e-05,0.000331286451479261,0.020198625450428,97.4214950882055,-6.17290554977129e-06,2.91147173506098e-05,-0.212020109123333,0.832091346133618,-6.32367029770299e-05,5.08908918774873e-05,98.8764261220957,1.94714265351908e-08,3.7045849639178e-08,0,0,86.6963564031482,1.4932255298386e-19,0.0449525266726702,0.832091346133618,4,"p<0.05","ns",0.948689330154438,"ns"
"publication_count","State.capacity.index","GDP.per.capita",-1874.10206848749,-5356.41009423109,1608.20595725611,0.291512331455214,98.1762150724309,-18.6281944108785,88.482997137479,-0.210528519755442,0.83325519486165,-192.051682044498,154.795293222741,88.9805103122704,10543310.6713637,18131812.4968021,0,9.366530124813,19.7796432498565,5.06879866611542e-05,0.0443222576304176,0.83325519486165,4,"ns","ns",0.956700408915228,"ns"
"publication_count","Gini.Coefficient","Population.ages.65.",4250.3139856065,-13583.8727756008,22084.5007468138,0.640423773153845,99.4139405796646,-0.000144212349490604,0.000686751514740194,-0.209992036996324,0.833673888035323,-0.00149022058470971,0.0012017958857285,97.7687470239812,299263988.410859,519945991.541173,0,1.65489220736104,60.9538953292343,5.80804274574219e-14,0.0440966556018655,0.833673888035323,4,"ns","ns",0.934711084623262,"ns"
"publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region","Number.of.people.living.in.extreme.poverty",956.934915892765,-2259.41929408497,4173.2891258705,0.559804671927877,97.7136419315894,4.98049640258306e-06,2.3747801910516e-05,0.209724521930495,0.833882685409757,-4.15643400540197e-05,5.15253328591859e-05,98.8304178690598,10006996.1042344,14286738.5108416,0,0,85.3572068986888,2.91687639957677e-19,0.0439843750989747,0.833882685409757,4,"ns","ns",0.899578924154207,"ns"
"Share.of.people.practicing.open.defecation","publication_count","Number.of.people.living.in.extreme.poverty",-0.000859398969344939,-0.00220057054587137,0.000481772607181497,0.209148539369138,99.9996282015128,2.069738796912e-12,9.8736420424991e-12,0.209622628408365,0.833962217095911,-1.72822440026267e-11,2.14217215964507e-11,99.9993307125738,1.83251829208856e-06,2.80124371965332e-06,0,0.000297490045117834,159.601923387392,2.20233147614123e-35,0.0439416463408317,0.833962217095911,4,"ns","ns",0.860864224099005,"ns"
"Number.of.people.requiring.treatment.against.neglected.tropical.diseases","publication_count","International.migrant.stock..total",-1495.96126811936,-163059.171211938,160067.248675699,0.985520879235467,99.9957691745582,-0.0026692096051913,0.0127835701440939,-0.208800012446015,0.834604361619165,-0.0277245466814568,0.0223861274710742,97.9035549445013,26307072316.9673,40354995559.5852,0,2.09230275173409,50.365628680788,1.15675848332967e-11,0.0435974451974559,0.834604361619165,4,"ns","ns",0.964295264370326,"ns"
"Antibiotic.consumption.rate","publication_count","Number.of.people.living.in.extreme.poverty",0.0427599603820217,-0.00872629107744412,0.0942462118414874,0.103572811997286,99.4993630084521,-7.83989336815956e-11,3.77453182794613e-10,-0.207705053911959,0.835459271288855,-8.18193577809051e-10,6.6139571044586e-10,99.6407812354814,0.00271297718936277,0.00407929229143055,0,0,104.556996858237,1.97577101545623e-23,0.0431413894205697,0.835459271288855,4,"ns","ns",0.879880242020291,"ns"
"Dengue.fever.deaths","publication_count","Lifespan.Inequality.in.man",0.037438222852558,-0.0308919743446042,0.10576842004972,0.282882134459741,97.9093489185348,1.51459633271181,7.29660385823028,0.207575518986604,0.835560421023583,-12.7864844388755,15.8156771042991,97.3638484792948,0.00441941355798756,0.00693017714993184,0,0.5571484697481,25.0334166952112,3.66490425319918e-06,0.0430875960825579,0.835560421023583,4,"ns","ns",0.929174873477558,"ns"
"Antibiotic.consumption.rate","publication_count","Youth.Literacy.Rate",0.0427599603820217,-0.00872629107744412,0.0942462118414874,0.103572811997286,99.4993630084521,0.0215714775253178,0.104206127673554,0.207007764388813,0.836003794732597,-0.182668779683232,0.225811734733867,99.080456745704,0.00271297718936277,0.00408044957159099,0,0.421014014645023,79.8202897803842,4.64776650963928e-18,0.0428522145172544,0.836003794732597,4,"ns","ns",0.879880242020291,"ns"
"publication_count","Functioning.government.index","Population.in.year",-633.775097058432,-1195.6704943159,-71.8796998009674,0.0270573326110776,98.7776193844614,2.3324608421075e-07,1.13017374272444e-06,0.206380731911606,0.836493520566875,-1.98185374780199e-06,2.44834591622349e-06,98.7598259114512,319668.790792408,474602.537483015,0,0.018013668603442,136.472824202006,2.31901073825834e-30,0.0425930065043703,0.836493520566875,4,"p<0.05","ns",0.864376637919105,"ns"
"Dengue.fever.deaths","publication_count","Youth.Literacy.Rate",0.037438222852558,-0.0308919743446042,0.10576842004972,0.282882134459741,97.9093489185348,0.0286817596528719,0.139330849343042,0.205853619554528,0.836905255682073,-0.244401686994867,0.301765206300611,96.7977122186337,0.00441941355798756,0.00689881187258969,0,1.13537339608495,16.0882751920012,0.000320978121011254,0.0423757126837005,0.836905255682073,4,"ns","ns",0.929174873477558,"ns"
"drugs.pipeline.for.neglected.tropical.diseases.by.region","publication_count","GDP.per.capita",-0.00233832272157788,-0.00838397523038402,0.00370732978722826,0.448409026538458,98.7831109779291,-3.55881210768949e-05,0.000173710961479303,-0.204869749000469,0.837673890698406,-0.000376055349296153,0.000304879107142363,99.1889790204438,3.1960920694538e-05,6.2580071111791e-05,0,0,77.3356041724425,1.6098556147213e-17,0.0419716140555151,0.837673890698406,4,"ns","ns",0.864695629108032,"ns"
"Deaths.from.cysticercosis","publication_count","Youth.Literacy.Rate",0.049218077178491,-0.123156207623468,0.22159236198045,0.575732480264421,99.9858352007652,-0.0805105991842043,0.39400815319139,-0.204337393863767,0.83808985029923,-0.852752389054469,0.69173119068606,99.9737240362909,0.0278631194587941,0.0584125854538499,0,0.0121128802394443,127.180679223568,2.4158301901036e-28,0.0417537705310361,0.83808985029923,4,"ns","ns",0.865125006760495,"ns"
"publication_count","Number.of.people.living.in.extreme.poverty","Sex.ratio",-6.73817759806898e-06,-2.25188285020159e-05,9.04247330587788e-06,0.402657377138,99.5614363760879,-1.85820775187718e-06,9.1174114018126e-06,-0.203808698542193,0.838502995061856,-1.97280057316647e-05,1.60115902279104e-05,99.3360053578518,1.93518289618716e-10,5.54192142127759e-10,0,0.226424031674772,57.3603197477856,3.50239260028885e-13,0.0415379856014625,0.838502995061856,4,"ns","ns",0.98407151610593,"ns"
"publication_count","Private.civil.liberties.index","GDP.per.capita",-7128.55455526563,-14524.6564336201,267.547323088876,0.0588832464456464,99.6915201043854,-39.208584976837,192.801726880156,-0.203362208478604,0.838851935857221,-417.09302581907,338.675855865396,98.8923911614686,53052239.5128491,90162697.6798988,0,0.801601723075425,26.02848326086,2.2283667711709e-06,0.041356187837295,0.838851935857221,4,"p<0.10","ns",0.866813667052462,"ns"
"Number.of.people.requiring.treatment.against.neglected.tropical.diseases","publication_count","Corruption.Perception.Index",-1495.96126811936,-163059.171211938,160067.248675699,0.985520879235467,99.9957691745582,-1242.120795963,6114.26030647647,-0.20315144166291,0.839016665295594,-13225.8507887597,10741.6091968337,97.1851496184215,26307072316.9673,40308203117.4157,0,2.81073847357517,50.19228490573,1.2614900101839e-11,0.0412705082497188,0.839016665295594,4,"ns","ns",0.964295264370326,"ns"
"publication_count","CHARGES.FOR.THE.USE.OF.INTELLECTUAL.PROPERTY..PAYMENTS..BOP..CURRENT.US..","Sex.gap.in.life.expectancy",2.62914479497947e-07,-5.44872286038483e-07,1.07070124503438e-06,0.523526098494526,99.5406468606924,-1.1368412671384e-07,5.61580327277234e-07,-0.202436091849988,0.839575815222576,-1.21436134260344e-06,9.86993089175755e-07,99.8395678748875,5.2582542766457e-13,1.2774916395831e-12,0,0,123.991352607225,1.19019981789721e-27,0.0409803712834967,0.839575815222576,4,"ns","ns",0.988418694218546,"ns"
"publication_count","Sex.ratio","Sex.gap.in.life.expectancy",-658.612332034855,-2149.08466175983,831.859997690123,0.386450642542927,99.7290911442061,-211.975272013433,1054.60799704291,-0.200999113042766,0.840699267604783,-2278.96896402547,1855.0184199986,99.8003175681603,2052850.67389917,4579371.86702718,0,0,14.33320521826,0.000771940866145818,0.0404006434439785,0.840699267604783,4,"ns","ns",0.868722576524942,"ns"
"publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region","Population.ages.65.",956.934915892765,-2259.41929408497,4173.2891258705,0.559804671927877,97.7136419315894,2.35969343453787e-05,0.000118030696115596,0.199922012848832,0.841541574208775,-0.00020773897911138,0.000254932847802138,96.0944594324838,10006996.1042344,14830318.0147583,0,1.65706903058552,73.8039446058574,9.41189465306141e-17,0.0399688112215286,0.841541574208775,4,"ns","ns",0.899578924154207,"ns"
"drugs.pipeline.for.neglected.tropical.diseases.by.income","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",-4.63883056364414e-18,-3.26574668846732e-17,2.33798057573849e-17,0.745562403586561,91.1535618724378,-3.22000843043032e-18,1.6121048962276e-17,-0.199739386560098,0.841684408394704,-3.48166837894981e-17,2.83766669286375e-17,97.5109366168282,5.41714314398928e-34,1.52948260417845e-33,0,0,3.74130791290722,0.154022904600839,0.0398958225434044,0.841684408394704,4,"ns","ns",0.971647228141584,"ns"
"Dengue.fever.deaths","publication_count","Elderly.Literacy.Rate",0.037438222852558,-0.0308919743446042,0.10576842004972,0.282882134459741,97.9093489185348,-0.0366890812328502,0.184133009473306,-0.199253144983595,0.842064729089037,-0.397583148165503,0.324204985699802,97.7727732227891,0.00441941355798756,0.00714196057160053,0,0.139491986469327,40.0540443968019,2.00620251392707e-09,0.0397018157858533,0.842064729089037,4,"ns","ns",0.929174873477558,"ns"
"Children.with.fever.receiving.antimalarial.drugs....of.children.under.age.5.with.fever.","publication_count","Rigorous.and.impartial.public.administration.index",8.95154231201203e-05,-0.00185130845496453,0.00203033930120477,0.927970778726841,99.4826528826847,-0.000189835225427926,0.000957591445890098,-0.198242398929817,0.842855416155841,-0.00206667997127615,0.0016870095204203,22.9644391343159,2.06887560724409e-06,3.18316284651313e-06,0,76.9161371667513,6.03034572478264,0.0490373580393472,0.0393000487334489,0.84285541615584,4,"ns","ns",0.991747973276485,"ns"
"publication_count","Number.of.people.living.in.extreme.poverty","Political.corruption.index",-6.73817759806898e-06,-2.25188285020159e-05,9.04247330587788e-06,0.402657377138,99.5614363760879,2.99732254311412e-05,0.000151577501544707,0.197741915031505,0.843246993720385,-0.000267113218463049,0.000327059669325331,99.6405712018982,1.93518289618716e-10,2.01880391044843e-10,0,0,18.4290776155826,9.9581036529524e-05,0.0391018649603268,0.843246993720385,4,"ns","ns",0.98407151610593,"ns"
"publication_count","Youth.Literacy.Rate","Population.ages.65.",2983.1075228834,-8887.76585305129,14853.9808988181,0.622343407046466,99.9387660594028,-8.76024014980252e-05,0.000444554905797514,-0.197056427351465,0.843783380732879,-0.000958914006011749,0.000783709203015699,95.173422147844,138364170.541261,221375339.175331,0,4.76826370732482,29.8611603935982,3.27892444056753e-07,0.0388312355605232,0.843783380732879,4,"ns","ns",0.882833993234609,"ns"
